,title,track,country,paper_url
206,Dr. RAW: Towards General High-Level Vision from RAW with Efficient Task Conditioning,main,;Japan;United States,https://openreview.net/pdf?id=2Dwp12HmYI
207,Enhancing Temporal Understanding in Video-LLMs through Stacked Temporal Attention in Vision Encoders,main,Germany;Iran;United States,https://openreview.net/pdf?id=2EJrs3gUO6
208,Graph Data Selection for Domain Adaptation: A Model-Free Approach,main,;United States,https://openreview.net/pdf?id=2ExVHRE6jd
209,Asymptotically Stable Quaternion-valued Hopfield-structured Neural Network with Periodic Projection-based Supervised Learning Rules,main,United Kingdom,https://openreview.net/pdf?id=2FmTcj6WMB
210,Predictable Scale (Part II) --- Farseer: A Refined Scaling Law in LLMs,main,China;,https://openreview.net/pdf?id=2Gnp8sdwVe
211,On the Effect of Negative Gradient in Group Relative Deep Reinforcement Optimization,main,Canada;,https://openreview.net/pdf?id=2K9QsDaqkM
212,AgentAuditor: Human-level Safety and Security Evaluation for LLM Agents,main,United States;China;Sweden;Singapore;;Australia;Japan;United Arab Emirates,https://openreview.net/pdf?id=2KKqp7MWJM
213,Cross-Attention Speculative Decoding,main,South Korea;,https://openreview.net/pdf?id=2Ke2B4zps8
214,Controlled Visual Hallucination via Thalamus-Driven Decoupling Network for Domain Adaptation of Black-Box Predictors,main,China,https://openreview.net/pdf?id=2LfZDy2Ldo
215,CoUn: Empowering Machine Unlearning via Contrastive Learning,main,China,https://openreview.net/pdf?id=2Lq5LnWLa9
216,Environment Inference for Learning Generalizable Dynamical System,main,;China;United States,https://openreview.net/pdf?id=2M5dTDdGxl
217,Reasoning as an Adaptive Defense for Safety,main,United States;United Kingdom,https://openreview.net/pdf?id=2NLHoWE0eS
218,Unsupervised Trajectory Optimization for 3D Registration in Serial Section Electron Microscopy using Neural ODEs,main,United Arab Emirates;China;United States;;Egypt,https://openreview.net/pdf?id=2PhVe7p9xD
219,Data Efficient Adaptation in Large Language Models via Continuous Low-Rank Fine-Tuning,main,China;,https://openreview.net/pdf?id=2Qn6skg175
220,Dale's Law Meets Geometric Brownian Motion: Multiplicative Updates for Sampling,main,India;,https://openreview.net/pdf?id=2Ri68h7bD1
221,Enhancing Vector Quantization with Distributional Matching: A Theoretical and Empirical Study,main,;Canada;China;United States;United Arab Emirates,https://openreview.net/pdf?id=2RoX59ldUP
222,Beyond Least Squares: Uniform Approximation and the Hidden Cost of Misspecification,main,Italy;Canada;United Kingdom,https://openreview.net/pdf?id=2T2zMiqcY6
223,Beyond Single-Task: Robust Multi-Task Length Generalization for LLMs,main,China,https://openreview.net/pdf?id=2T6GWekWSm
224,DOTA: Distributional Test-time Adaptation of Vision-Language Models,main,China;;Singapore,https://openreview.net/pdf?id=2T6QXSP8Cf
225,Transformer Key-Value Memories Are Nearly as Interpretable as Sparse Autoencoders,main,;Japan;United Arab Emirates,https://openreview.net/pdf?id=2TKEGTfQBd
226,Rendering-Aware Reinforcement Learning for Vector Graphics Generation,main,;United States;Canada,https://openreview.net/pdf?id=2Twzlf6qFv
227,Understanding outer learning rates in Local SGD,main,United States;United Kingdom;,https://openreview.net/pdf?id=2VX79YLT9s
228,Zero-Shot Detection of LLM-Generated Text via Implicit Reward Model,main,China;,https://openreview.net/pdf?id=2VdsYVXLDl
229,Eyes Wide Open: Ego Proactive Video-LLM for Streaming Video,main,China,https://openreview.net/pdf?id=2X0Fy0jqPa
230,Path-specific effects for pulse-oximetry guided decisions in critical care,main,United States;Canada;United Kingdom,https://openreview.net/pdf?id=2XelsPmKV1
231,Bootstrapping Hierarchical Autoregressive Formal Reasoner with Chain-of-Proxy-Autoformalization,main,China;,https://openreview.net/pdf?id=2Xn8h68mP3
232,Understanding Generalization in Physics Informed Models through Affine Variety Dimensions,main,Japan,https://openreview.net/pdf?id=2Y2OabORdd
233,GTR-Loc: Geospatial Text Regularization Assisted Outdoor LiDAR Localization,main,Singapore;China;;United States,https://openreview.net/pdf?id=2Y2m0DZBfL
234,Additive Models Explained: A Computational Complexity Approach,main,;Germany;Israel,https://openreview.net/pdf?id=2YAGKZVXQC
235,DeepVideo-R1: Video Reinforcement Fine-Tuning via Difficulty-aware Regressive GRPO,main,South Korea;,https://openreview.net/pdf?id=2YPypUwWIv
236,Query-Efficient Locally Private Hypothesis Selection via the Scheffe Graph,main,Canada;;United States,https://openreview.net/pdf?id=2Ybm2W1o9m
237,See through the Dark: Learning Illumination-affined Representations for Nighttime Occupancy Prediction,main,China;Singapore,https://openreview.net/pdf?id=2Yk4GnB3DY
238,Conditional Panoramic Image Generation via Masked Autoregressive Modeling,main,China;,https://openreview.net/pdf?id=2YxtR50mho
239,UMoE: Unifying Attention and FFN with Shared Experts,main,Japan;China,https://openreview.net/pdf?id=2Z0OFReqkT
240,DAPO: An Open-Source LLM Reinforcement Learning System at Scale,main,China;,https://openreview.net/pdf?id=2a36EMSSTp
241,Bivariate Matrix-valued Linear Regression (BMLR): Finite-sample performance under Identifiability and Sparsity Assumptions,main,United States,https://openreview.net/pdf?id=2aANZeYgxS
242,$\textit{HiMaCon:}$ Discovering Hierarchical Manipulation Concepts from Unlabeled Multi-Modal Data,main,China,https://openreview.net/pdf?id=2aIoEG2Hwz
243,Multimodal Disease Progression Modeling via Spatiotemporal Disentanglement and Multiscale Alignment,main,China;,https://openreview.net/pdf?id=2afhRWVb6p
244,FP64 is All You Need: Rethinking Failure Modes in Physics-Informed Neural Networks,main,United States,https://openreview.net/pdf?id=2aotKzkOCm
245,Improving Formal Reasoning of Transformer with State Stack,main,China;,https://openreview.net/pdf?id=2bbDg587uh
246,Conformal Inference under High-Dimensional Covariate Shifts via Likelihood-Ratio Regularization,main,United States;,https://openreview.net/pdf?id=2bgwni6Ber
247,CovMatch: Cross-Covariance Guided Multimodal Dataset Distillation with Trainable Text Encoder,main,;South Korea,https://openreview.net/pdf?id=2dpiR9fqUk
248,See&Trek: Training-Free Spatial Prompting for Multimodal Large Language Model,main,China;Belgium;Switzerland,https://openreview.net/pdf?id=2exr4mlbx1
249,Cognitive Predictive Processing: A Human-inspired Framework for Adaptive Exploration in Open-World Reinforcement Learning,main,China;,https://openreview.net/pdf?id=2fFRIIwau6
250,Large language models can learn and generalize steganographic chain-of-thought under process supervision,main,United Kingdom;;France;Spain;United States,https://openreview.net/pdf?id=2g5cJqX15Y
251,Sample-Efficient Alignment for LLMs,main,;Singapore,https://openreview.net/pdf?id=2g65iaYl69
252,Direct Fisher Score Estimation for Likelihood Maximization,main,United Kingdom,https://openreview.net/pdf?id=2h8bFmEQwh
253,Denoising Trajectory Biases for Zero-Shot AI-Generated Image Detection,main,China;Australia;,https://openreview.net/pdf?id=2h8vXbEufN
254,AuroRA: Breaking Low-Rank Bottleneck of LoRA with Nonlinear Mapping,main,China,https://openreview.net/pdf?id=2hgHyoyVWj
255,Information Retrieval Induced Safety Degradation in AI Agents,main,;United States;Germany,https://openreview.net/pdf?id=2hiNrfMmQ7
256,Spectral Learning for Infinite-Horizon Average-Reward POMDPs,main,Italy,https://openreview.net/pdf?id=2hn4XhONIl
257,Bridging Scales: Spectral Theory Reveals How Local Connectivity Rules Sculpt Global Neural Dynamics in Spatially Extended Networks,main,Japan;China;,https://openreview.net/pdf?id=2hzyfArJi6
258,"Online Inverse Linear Optimization: Efficient Logarithmic-Regret Algorithm, Robustness to Suboptimality, and Lower Bound",main,Japan,https://openreview.net/pdf?id=2iNwD8EzOr
259,FairDICE: Fairness-Driven Offline Multi-Objective Reinforcement Learning,main,South Korea;United States,https://openreview.net/pdf?id=2jQJ7aNdT1
260,R-KV: Redundancy-aware KV Cache Compression for Reasoning Models,main,United States;China;,https://openreview.net/pdf?id=2jwAjomEDB
261,Synergy over Discrepancy: A Partition-Based Approach to Multi-Domain LLM Fine-Tuning,main,China;United Kingdom;United States;,https://openreview.net/pdf?id=2jzGEudVdS
262,RePO: Understanding Preference Learning Through ReLU-Based Optimization,main,China;,https://openreview.net/pdf?id=2kuuhLfStt
263,A Finite Sample Analysis of Distributional TD Learning with Linear Function Approximation,main,China,https://openreview.net/pdf?id=2lNCktd2c3
264,Generalized Neighborhood Attention: Multi-dimensional Sparse Attention at the Speed of Light,main,United States;China;,https://openreview.net/pdf?id=2lgVQRB4dh
265,One Step Diffusion via Flow Fitting,main,Switzerland,https://openreview.net/pdf?id=2mDquK2qMI
266,Inference with correlated priors using sisters cells,main,;United Kingdom,https://openreview.net/pdf?id=2n6fd8QlEC
267,Improve Temporal Reasoning in Multimodal Large Language Models via Video Contrastive Decoding,main,United States;,https://openreview.net/pdf?id=2nIAtsUC27
268,CamEdit: Continuous Camera Parameter Control for Photorealistic Image Editing,main,China;,https://openreview.net/pdf?id=2ncMTlR9nC
269,Adversarial Robustness of Nonparametric Regression,main,United States,https://openreview.net/pdf?id=2neULQUK3n
270,Learning from A Single Markovian Trajectory: Optimality and Variance Reduction,main,United States,https://openreview.net/pdf?id=2oRz0NNOQQ
271,Mind the Gap: Bridging Thought Leap for Improved Chain-of-Thought Tuning,main,China;;United States,https://openreview.net/pdf?id=2ogTw5ue7v
272,OPHR: Mastering Volatility Trading with Multi-Agent Deep Reinforcement Learning,main,Singapore;,https://openreview.net/pdf?id=2p4AtivyZz
273,Just One Layer Norm Guarantees Stable Extrapolation,main,;United Kingdom,https://openreview.net/pdf?id=2pCTBJQLwF
274,Unleashing Hour-Scale Video Training for Long Video-Language Understanding,main,United States;,https://openreview.net/pdf?id=2ptM76yNzZ
275,How Memory in Optimization Algorithms Implicitly Modifies the Loss,main,;United States,https://openreview.net/pdf?id=2qd4lpXz7u
276,Sample complexity of Schrödinger potential estimation,main,Russian Federation;Germany,https://openreview.net/pdf?id=2rgYVFiWPL
277,Prediction with expert advice under additive noise,main,;United States,https://openreview.net/pdf?id=2rupjsmVpp
278,SpecMER: Fast Protein Generation with K-mer Guided Speculative Decoding,main,United States,https://openreview.net/pdf?id=2sG4ebgqBd
279,Precise Diffusion Inversion: Towards Novel Samples and Few-Step Models,main,China,https://openreview.net/pdf?id=2sMk2ShRdP
280,Unveiling Transformer Perception by Exploring Input Manifolds,main,Italy,https://openreview.net/pdf?id=2sZSxmswxn
281,pLSTM: parallelizable Linear Source Transition Mark networks,main,Austria;United States,https://openreview.net/pdf?id=2sa13vyCn0
282,Model Reconciliation via Cost-Optimal Explanations in Probabilistic Logic Programming,main,United States;Belgium,https://openreview.net/pdf?id=2t5IfPAzbX
283,Looking Beyond the Known: Towards a Data Discovery Guided Open-World Object Detection,main,United States,https://openreview.net/pdf?id=2tqcROH3iO
284,ProtInvTree: Deliberate Protein Inverse Folding with Reward-guided Tree Search,main,China;,https://openreview.net/pdf?id=2uKVyGq5zK
285,FedLASE: Performance-Balanced System-Heterogeneous FL via Layer-Adaptive Submodel Extraction,main,;China,https://openreview.net/pdf?id=2uS2RBE0hv
286,From Black-box to Causal-box: Towards Building More Interpretable Models,main,United States;South Korea,https://openreview.net/pdf?id=2w64oCNRFV
287,RCCDA: Adaptive Model Updates in the Presence of Concept Drift under a Constrained Resource Budget,main,United States;United Kingdom,https://openreview.net/pdf?id=2w7nx3U07Q
288,Understanding the Gain from Data Filtering in Multimodal Contrastive Learning,main,United States;,https://openreview.net/pdf?id=2xDdVkWrqq
289,Enhancing Text-to-Image Diffusion Transformer via Split-Text Conditioning,main,China;United States;;Australia,https://openreview.net/pdf?id=2xPoZhOO23
290,FastVID: Dynamic Density Pruning for Fast Video Large Language Models,main,China;,https://openreview.net/pdf?id=2xS4VtpApy
291,Lorentz Local Canonicalization: How to make any Network Lorentz-Equivariant,main,United Kingdom;Germany;Belgium;,https://openreview.net/pdf?id=2xeYuWd7WZ
292,A unified framework for establishing the universal approximation of transformer-type architectures,main,;China;Singapore,https://openreview.net/pdf?id=2xjcosH3yQ
293,Vicinity-Guided Discriminative Latent Diffusion for Privacy-Preserving Domain Adaptation,main,Canada;United States;China;South Korea,https://openreview.net/pdf?id=2yekKXLCLc
294,A Beyond-Worst-Case Analysis of Greedy k-means++,main,United States;China;Germany,https://openreview.net/pdf?id=2ym6uVbgMN
295,Random Search Neural Networks for Efficient and Expressive Graph Learning,main,United States,https://openreview.net/pdf?id=2zHrRV4J1O
296,Adaptive Fission: Post-training Encoding for Low-latency Spike Neural Networks,main,China,https://openreview.net/pdf?id=2zZzdAMyYi
297,ReCon: Region-Controllable Data Augmentation with Rectification and Alignment for Object Detection,main,;China,https://openreview.net/pdf?id=2zjH76SmiF
298,Retro-R1: LLM-based Agentic Retrosynthesis,main,China,https://openreview.net/pdf?id=30iBKSQMXn
299,A machine learning approach that beats Rubik's cubes,main,France;Germany;Russian Federation;,https://openreview.net/pdf?id=31CaYYw1Xz
300,DAWP: A framework for global observation forecasting via Data Assimilation and Weather Prediction in satellite observation space,main,;China,https://openreview.net/pdf?id=32JgYdTfT9
301,Learn2Mix: Training Neural Networks Using Adaptive Data Integration,main,United States;,https://openreview.net/pdf?id=35Rum4a6tC
302,GRIP: A Graph-Based Reasoning Instruction Producer,main,China,https://openreview.net/pdf?id=36TBVGwzAY
303,Deno-IF: Unsupervised Noisy Visible and Infrared Image Fusion Method,main,China,https://openreview.net/pdf?id=36cKp4tsHF
304,⁠When Data Can't Meet: Estimating Correlation Across Privacy Barriers,main,United States,https://openreview.net/pdf?id=36uy2GgAy6
305,Resounding Acoustic Fields with Reciprocity,main,United States;,https://openreview.net/pdf?id=37b23mxKH8
306,PlanarGS: High-Fidelity Indoor 3D Gaussian Splatting Guided by Vision-Language Planar Priors,main,China;Australia,https://openreview.net/pdf?id=38GF07Tmtr
307,Equivariant Flow Matching for Point Cloud Assembly,main,Sweden;China,https://openreview.net/pdf?id=38Q0er5mtg
308,CroPe: Cross-Modal Semantic Compensation Adaptation for All Adverse Scene Understanding,main,China,https://openreview.net/pdf?id=38n8pFvldK
309,UniPixel: Unified Object Referring and Segmentation for Pixel-Level Visual Reasoning,main,China;,https://openreview.net/pdf?id=3901vVCfo3
310,KSP: Kolmogorov-Smirnov metric-based Post-Hoc Calibration for Survival Analysis,main,South Korea;,https://openreview.net/pdf?id=39PoZNT4XX
311,Cost-aware LLM-based Online Dataset Annotation,main,United States;Türkiye,https://openreview.net/pdf?id=3AdTRYA2uJ
312,CURV: Coherent Uncertainty-Aware Reasoning in Vision-Language Models for X-Ray Report Generation,main,China;,https://openreview.net/pdf?id=3BTqvtwZYY
